Name,Designer,ID,URL,Free,Photo
Lyla Top Down Cardigan - P252,OGE Knitwear Designs,7339809,https://www.ravelry.com/patterns/library/lyla-top-down-cardigan---p252,False,https://images4-a.ravelrycache.com/uploads/oge-designs/1055066689/p252_medium2.jpg
Seahouses Cardigan,Marie Wallin,7341812,https://www.ravelry.com/patterns/library/seahouses-cardigan-2,False,https://images4-f.ravelrycache.com/uploads/mariewallin/1000019777/Seahouses_Cardi_small_medium2.jpg
Marie Louise,Sylvie Bourbotte,7343029,https://www.ravelry.com/patterns/library/marie-louise-4,False,https://images4-a.ravelrycache.com/uploads/ivicreas/994765640/upload_medium2
Straight Up Cardigan Tee,Katja Dyrberg // Popknit,7343461,https://www.ravelry.com/patterns/library/straight-up-cardigan-tee,False,https://images4-a.ravelrycache.com/uploads/Popknitkat/996474695/C4616771-C299-41A8-A9FF-0A37071D08A4_medium2.JPEG
Baby Kisses Cardi,Rian Anderson,7345029,https://www.ravelry.com/patterns/library/baby-kisses-cardi,False,https://images4-a.ravelrycache.com/uploads/rian/997673976/IMG_1014_medium2.jpg
Copper Penny Cardigan,Our Yarny World,7346360,https://www.ravelry.com/patterns/library/copper-penny-cardigan,False,https://images4-a.ravelrycache.com/uploads/OurYarnyWorld/998533732/IMG_1160_medium2.jpeg
Ellens enkle jakke,FjellrosaDesign,7347246,https://www.ravelry.com/patterns/library/ellens-enkle-jakke,False,https://images4-a.ravelrycache.com/uploads/Fjellrosa/999208616/438115892_1159397845098620_7108608188506717100_n_medium2.jpg
Riviera Cardigan,Samantha Xavier,7348174,https://www.ravelry.com/patterns/library/riviera-cardigan,False,https://images4-a.ravelrycache.com/uploads/thestrikkechick/999383273/20240217_132455__1__medium2.jpg
Ciboure,MarGueNée,7348613,https://www.ravelry.com/patterns/library/ciboure,False,https://images4-a.ravelrycache.com/uploads/MarGueNee/1000255616/IMG_9697_medium2.JPG
Cinderella Sweater,TRICOT MERINGUE,7349300,https://www.ravelry.com/patterns/library/cinderella-sweater,False,https://images4-a.ravelrycache.com/uploads/TRICOT-MERINGUE/996834793/IMG_2203_medium2.jpg
Little Violet Cardigan,Jessica McDonald,7349516,https://www.ravelry.com/patterns/library/little-violet-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/Jessicamknits/1000246938/DSC_0148_medium2.jpg
Folk Fest Vest,Ainur Berkimbayeva,7349795,https://www.ravelry.com/patterns/library/folk-fest-vest,False,https://images4-a.ravelrycache.com/uploads/ToquTigu/1001294238/california_dreaming_vest__1_of_11__medium2.jpg
The Cosy Up Cardigan,Lauren Aston Designs,7351041,https://www.ravelry.com/patterns/library/the-cosy-up-cardigan,False,https://images4-a.ravelrycache.com/uploads/LaurenAstonDesign/1002279157/Cosy-Up-Cardigan-1_medium2.jpg
Anna van Helsing Cardigan,Anna Lange,7351247,https://www.ravelry.com/patterns/library/anna-van-helsing-cardigan,True,https://images4-a.ravelrycache.com/uploads/Obsti/1002456962/van_helsing_medium2.jpg
Rutojacke,Irina Heemann,7351694,https://www.ravelry.com/patterns/library/rutojacke,False,https://images4-a.ravelrycache.com/uploads/StrickenohneNaht/1002791696/IMG_1451_medium2.jpg
Tina,Mel Kennelly,7352054,https://www.ravelry.com/patterns/library/tina-10,False,https://images4-a.ravelrycache.com/uploads/mjkennelly2/1001480289/Tina-1_medium2.jpg
Beanie Cardigans - 7107,Yarnsmiths,7353326,https://www.ravelry.com/patterns/library/beanie-cardigans---7107,False,https://images4-a.ravelrycache.com/uploads/WoolWarehouse/1004068228/3_medium2.png
Lodge Cardigan,Amanda Morse,7353474,https://www.ravelry.com/patterns/library/lodge-cardigan,True,https://images4-a.ravelrycache.com/uploads/zachamanda/1004170987/20240709_093207_medium2.jpg
Irish cardigan,Melanie Villegas,7353482,https://www.ravelry.com/patterns/library/irish-cardigan,False,https://images4-a.ravelrycache.com/uploads/Menitaknits/1003759803/IMG_4610_medium2.jpg
Simiane cardigan,L'Atelier des Glénettes,7353521,https://www.ravelry.com/patterns/library/simiane-cardigan,False,https://images4-a.ravelrycache.com/uploads/Glenettes/1003715280/1715428296619_medium2.jpg
Murakami,Meri Tanaka,7354593,https://www.ravelry.com/patterns/library/murakami-3,False,https://images4-a.ravelrycache.com/uploads/amirisu/1005065283/_A8A6749_medium2.jpg
Yonagi,Hiromi Otsuru,7354596,https://www.ravelry.com/patterns/library/yonagi,False,https://images4-a.ravelrycache.com/uploads/amirisu/1005057062/_A8A6276_medium2.jpg
The Mere Cardigan,SeventhSedge,7356069,https://www.ravelry.com/patterns/library/the-mere-cardigan,True,https://images4-a.ravelrycache.com/uploads/SeventhSedge/1079880026/imgonline-com-ua-Osvetlenie-qJBFE5xym2vwOo__6__medium2.jpg
Rugged Softie Raglan Jacket for men/women,Lola Rogers,7358167,https://www.ravelry.com/patterns/library/rugged-softie-raglan-jacket-for-men-women,False,https://images4-a.ravelrycache.com/uploads/lolarusa/1001874969/Shore_3_Version_3_medium2.jpg
Kristina Cardigan,Natalja Ledvanova,7358282,https://www.ravelry.com/patterns/library/kristina-cardigan,False,https://images4-a.ravelrycache.com/uploads/natalina24/1007645929/IMG_7175_1_medium2.jpg
Flavel Cardigan - P233,OGE Knitwear Designs,7358487,https://www.ravelry.com/patterns/library/flavel-cardigan---p233,False,https://images4-a.ravelrycache.com/uploads/oge-designs/1055065630/p233_medium2.jpg
David,Aurélie Tixier,7358491,https://www.ravelry.com/patterns/library/david-10,False,https://images4-a.ravelrycache.com/uploads/Lapouleapetitspas/1007702775/thumbnail_david_FR_medium2.jpg
Conacaste,Claudia Quintanilla - EweKnit Toronto,7361096,https://www.ravelry.com/patterns/library/conacaste,False,https://images4-a.ravelrycache.com/uploads/EweKnitToronto/1005159376/concacaste_toffee_medium2.jpeg
Raita-takki,Heli Hottinen-Puukko,7361470,https://www.ravelry.com/patterns/library/raita-takki,False,https://images4-a.ravelrycache.com/uploads/meillakotona/1009977825/KV_raitatakki4_medium2.jpg
Top Gun Cardigan,Charlotte Spagner,7363692,https://www.ravelry.com/patterns/library/top-gun-cardigan,True,https://images4-a.ravelrycache.com/uploads/charlottespagner/1011574394/_75A1974red_medium2.jpg
The Off-Kilter Cardi,Andrea Chang,7364224,https://www.ravelry.com/patterns/library/the-off-kilter-cardi,False,https://images4-a.ravelrycache.com/uploads/oopsnloops/1012061408/off_kilter_2_medium2.jpg
Thistle Thorn Jacket,Sara Ottosson,7364543,https://www.ravelry.com/patterns/library/thistle-thorn-jacket,True,https://images4-a.ravelrycache.com/uploads/SvartaFaret/1004038872/392844-05_low_medium2.jpg
Contra,Lone Kjeldsen,7364550,https://www.ravelry.com/patterns/library/contra,False,https://images4-a.ravelrycache.com/uploads/lk1963/1012319293/IMG_6948_medium2.jpeg
Nigrum Cardigan,Refined Knitwear - Rikke Bangsgaard,7364897,https://www.ravelry.com/patterns/library/nigrum-cardigan,False,https://images4-a.ravelrycache.com/uploads/Refinedknitwear/1011579811/frederiksberg_1_medium2.jpg
Piece by Piece Cardigan,HnnmrDesign,7365012,https://www.ravelry.com/patterns/library/piece-by-piece-cardigan,False,https://images4-a.ravelrycache.com/uploads/HnnmrDesign/1012573838/IMG_5573_VSCO_medium2.JPG
Elmwood,Georgia Farrell,7365888,https://www.ravelry.com/patterns/library/elmwood,False,https://images4-a.ravelrycache.com/uploads/LindaKnitter/1012428816/Elmwood_2_medium2.jpg
RESTVEST,Josefien Gielis,7367195,https://www.ravelry.com/patterns/library/restvest,False,https://images4-a.ravelrycache.com/uploads/atelierjosefien/1013853102/DSC_1210_VSCO_medium2.jpg
The Lazy Lux Cardigan,Elida Virack,7367207,https://www.ravelry.com/patterns/library/the-lazy-lux-cardigan,False,https://images4-a.ravelrycache.com/uploads/ElidaVirack/1013686159/upload_medium2
Onésime,Sylvie Bourbotte,7367326,https://www.ravelry.com/patterns/library/onesime,False,https://images4-a.ravelrycache.com/uploads/ivicreas/1014076285/upload_medium2
252-9 Soft Soul Cardigan,DROPS design,7367510,https://www.ravelry.com/patterns/library/252-9-soft-soul-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/1014191427/9-2_medium2.jpg
Nova Cardigan,Bana Kavanagh,7367526,https://www.ravelry.com/patterns/library/nova-cardigan-3,False,https://images4-a.ravelrycache.com/uploads/BanaKnitDesign/1011602647/KakaoTalk_20240823_143336329_medium2.jpg
Dutchess Cardi,Kelsey Stephens,7367600,https://www.ravelry.com/patterns/library/dutchess-cardi,False,https://images4-a.ravelrycache.com/uploads/Primroseyarnco/1014237146/DUTCHESS_CARDI__2_medium2.JPG
Mrs Hall's Midsummer Cardi,Kristin Drysdale,7367672,https://www.ravelry.com/patterns/library/mrs-halls-midsummer-cardi,False,https://images4-a.ravelrycache.com/uploads/Scandiwork/1014245067/Mrs_Halls_Cardigan-16_medium2.jpg
Meadow Sunset Cardigan,JoJo Knitwear,7369246,https://www.ravelry.com/patterns/library/meadow-sunset-cardigan,True,https://images4-a.ravelrycache.com/uploads/Hobbii/1015516246/n_medium2.jpg
Roseburn,Victoria Myers,7369858,https://www.ravelry.com/patterns/library/roseburn,False,https://images4-a.ravelrycache.com/uploads/VicKnit/1016123984/2_medium2.png
252-23 Dove Feather Cardigan,DROPS design,7370028,https://www.ravelry.com/patterns/library/252-23-dove-feather-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/1016286016/23d-2_medium2.jpg
Émeraude,Sarah Bleau Design,7370070,https://www.ravelry.com/patterns/library/emeraude-5,False,https://images4-a.ravelrycache.com/uploads/Sarahbleau/1016133422/PXL_20240825_171622313.PORTRAIT_medium2.jpg
Petit Émeraude,Sarah Bleau Design,7370072,https://www.ravelry.com/patterns/library/petit-emeraude,False,https://images4-a.ravelrycache.com/uploads/Sarahbleau/1016130338/Design_sans_titre_medium2.png
Septima’s Movement,Elizabeth Margaret,7371780,https://www.ravelry.com/patterns/library/septimas-movement,False,https://images4-a.ravelrycache.com/uploads/classicalsongbird/1017389010/SCH-One-Wild-June2024-8053_medium2.jpg
Apres Surf Cardigan,Dani Ruiz,7372696,https://www.ravelry.com/patterns/library/apres-surf-cardigan,False,https://images4-a.ravelrycache.com/uploads/theyarnbitch/1018230687/IMG_3140_medium2.jpg
255-8 Cinnamon Crush Cardigan,DROPS design,7373445,https://www.ravelry.com/patterns/library/255-8-cinnamon-crush-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/1018954051/8b-2_medium2.jpg
Petit Palais,Marie Régnier,7374265,https://www.ravelry.com/patterns/library/petit-palais-2,False,https://images4-a.ravelrycache.com/uploads/lainemagazine/1017745690/240904_Laine__52_Chunky_Knits5109_Pienet_medium2.jpg
Chessy,Mary Weaver,7375613,https://www.ravelry.com/patterns/library/chessy,False,https://images4-a.ravelrycache.com/uploads/AskBrooklynTweed/1013944091/Chessy_Mary_Weaver_Brooklyn_Tweed_COVER_rav_medium2.jpg
Romcom Cardi,Shelby Mooney,7376389,https://www.ravelry.com/patterns/library/romcom-cardi-2,False,https://images4-a.ravelrycache.com/uploads/barleyandflax/1007879567/06E293A7-421F-492E-BA4A-0076FA1E131C_medium2.JPG
Primo Cardigan,Artigiana Design,7376848,https://www.ravelry.com/patterns/library/primo-cardigan,False,https://images4-a.ravelrycache.com/uploads/ArtigianaDesign/1002719463/Screenshot_2024-07-01_at_12.02.53_PM_medium2.png
Terre a Terre,The Bean Knits,7377087,https://www.ravelry.com/patterns/library/terre-a-terre,False,https://images4-a.ravelrycache.com/uploads/pandora/1012193238/backsm_medium2.jpg
Fairy Forest Cardigan,Marina Ayueva,7378163,https://www.ravelry.com/patterns/library/fairy-forest-cardigan,False,https://images4-a.ravelrycache.com/uploads/OstroKsu/1022199494/main_medium2.jpg
Festi,Lenny & Louise,7378905,https://www.ravelry.com/patterns/library/festi,False,https://images4-a.ravelrycache.com/uploads/knitterssisters/986015861/PXL_20240314_143340923_2_medium2.jpg
Jardin cardigan,Bo & moi,7379104,https://www.ravelry.com/patterns/library/jardin-cardigan,False,https://images4-a.ravelrycache.com/uploads/boetmoi/1022173167/Cardigan_1_medium2.jpg
Seaport Cardi,Alice Dunn Smith,7380380,https://www.ravelry.com/patterns/library/seaport-cardi,False,https://images4-a.ravelrycache.com/uploads/BirchTreeKnits/1023735454/IMG_4558_medium2.jpeg
Coastal Cardigan,Celina Dyhring,7380532,https://www.ravelry.com/patterns/library/coastal-cardigan-4,False,https://images4-a.ravelrycache.com/uploads/Knitsfordaysdk/1023546377/IMG_6045_medium2.jpeg
Storyweaver,Faye Kennington,7381244,https://www.ravelry.com/patterns/library/storyweaver,False,https://images4-a.ravelrycache.com/uploads/UkeeKnits/1024055656/IMG_2291_medium2.JPG
Mongrigri  d'Amour Cardigan,"Mina b, Moncrochissimefil",7381498,https://www.ravelry.com/patterns/library/mongrigri-damour-cardigan,False,https://images4-a.ravelrycache.com/uploads/Minab2/1035113436/Capture_d_ecran_2024-12-22_163151_medium2.png
Kaiku Lauburu Txiki,Esti Juango,7381842,https://www.ravelry.com/patterns/library/kaiku-lauburu-txiki,False,https://images4-a.ravelrycache.com/uploads/Ileradebu/1024964736/85CD1329-661E-47A7-9172-8FF3B71DF6F0_medium2.JPG
Haru Cardigan,Knits by Summer,7382425,https://www.ravelry.com/patterns/library/haru-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/KnitsbySummer/1013791906/DSC00935_medium2.jpg
The Fluffy Cardigan,Elida Virack,7383333,https://www.ravelry.com/patterns/library/the-fluffy-cardigan,False,https://images4-a.ravelrycache.com/uploads/ElidaVirack/1026269073/1_medium2.jpg
Timanfaya,Esti Juango,7384208,https://www.ravelry.com/patterns/library/timanfaya-2,True,https://images4-a.ravelrycache.com/uploads/Hobbii/1026910587/1_medium2.png
Siri,Sandrine C. | Knit Studio,7385125,https://www.ravelry.com/patterns/library/siri-13,False,https://images4-a.ravelrycache.com/uploads/SandC/1027253248/DSC_1138_medium2.JPG
Anywhere Cardigan,Dear Knits,7385244,https://www.ravelry.com/patterns/library/anywhere-cardigan,False,https://images4-a.ravelrycache.com/uploads/dearknitsraverly/1026901260/IMG_7356_medium2.heic
PARADISE Cardigan,chandails et cardigans,7386065,https://www.ravelry.com/patterns/library/paradise-cardigan-3,False,https://images4-a.ravelrycache.com/uploads/chandailscardigan/1028302816/Chandails_et_Cardigans__13__medium2.png
Brautir,Védís Jónsdóttir for Ístex,7388276,https://www.ravelry.com/patterns/library/brautir,False,https://images4-a.ravelrycache.com/uploads/Istex/1029814887/L43_09_Brautir2_medium2.jpg
Wreath Cardigan,Hyeonji Jin,7389077,https://www.ravelry.com/patterns/library/wreath-cardigan,False,https://images4-a.ravelrycache.com/uploads/Bosongknit/1030314546/IMG_3026_medium2.jpeg
Skye Cardigan,Knitting Sciura,7389390,https://www.ravelry.com/patterns/library/skye-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/Knittingsciura/1016668435/IMG_9236_medium2.jpg
Clubding,Kerstin Bovensiepen,7389393,https://www.ravelry.com/patterns/library/clubding,False,https://images4-a.ravelrycache.com/uploads/knitding/1030563848/IMG_2098_medium2.JPG
Dagmál,Védís Jónsdóttir for Ístex,7390535,https://www.ravelry.com/patterns/library/dagmal,False,https://images4-a.ravelrycache.com/uploads/Istex/1031473050/Lopi44_34_medium2.jpg
NINFA Cardigan,Cecilia Paterno,7391091,https://www.ravelry.com/patterns/library/ninfa-cardigan,False,https://images4-a.ravelrycache.com/uploads/ceciliapaterno/1031844579/IMG_20240915_165555350_PORTRAIT_medium2.jpg
The Glow Cardigan,Violent Cat Lady,7391647,https://www.ravelry.com/patterns/library/the-glow-cardigan,False,https://images4-a.ravelrycache.com/uploads/violentcatlady/1032323265/IMG_4605_medium2.jpg
2409-08 Cornelia Cardigan,Sandnes Garn,7392393,https://www.ravelry.com/patterns/library/2409-08-cornelia-cardigan,False,https://images4-a.ravelrycache.com/uploads/izabelabot/1032941242/Screen_Shot_2024-12-11_at_3.52.30_PM_medium2.png
Gilet Summer wine,Karyn Chourreau Bec,7392510,https://www.ravelry.com/patterns/library/gilet-summer-wine,False,https://images4-a.ravelrycache.com/uploads/mamoizelleK/1033040784/IMG_7609_medium2.jpeg
Deodar Lace Cardigan,Olena Kostrytsia,7393174,https://www.ravelry.com/patterns/library/deodar-lace-cardigan,False,https://images4-a.ravelrycache.com/uploads/HillYarns/1033627689/20241215_181412_medium2.jpg
Dafne,Emma Fassio,7394999,https://www.ravelry.com/patterns/library/dafne-5,False,https://images4-a.ravelrycache.com/uploads/emmafassio/1035335771/IMG_4014__3__medium2.jpg
Bloomfield Round Neck Cardigan,Magdalena Parker,7395076,https://www.ravelry.com/patterns/library/bloomfield-round-neck-cardigan,False,https://images4-a.ravelrycache.com/uploads/knitonomy/1023447889/IMG_0378_medium2.jpeg
07_Botanical Cardigan,mikiko umemoto,7395588,https://www.ravelry.com/patterns/library/07botanical-cardigan,False,https://images4-a.ravelrycache.com/uploads/Nihonvoguesha/1042952177/7-1_medium2.jpg
Lauren Jacket,Bana Kavanagh,7396454,https://www.ravelry.com/patterns/library/lauren-jacket,False,https://images4-a.ravelrycache.com/uploads/BanaKnitDesign/1037505605/KakaoTalk_20250101_140902663_medium2.jpg
In To The Woods Cardigan,Calandra Coward,7396748,https://www.ravelry.com/patterns/library/in-to-the-woods-cardigan,False,https://images4-a.ravelrycache.com/uploads/calandrad/1041772008/Cardigan_Grey_Background_medium2.png
Duo Cardigan,Enda Taylor,7398686,https://www.ravelry.com/patterns/library/duo-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/endaknits/1039562937/Duo_2_Endaknits_medium2.jpg
Keep Dreaming Cardi,Annie Lupton,7399566,https://www.ravelry.com/patterns/library/keep-dreaming-cardi,False,https://images4-a.ravelrycache.com/uploads/BohoChicFiberCo/1039011953/Keep_Dreaming_Cardi_20_medium2.jpg
Alice Cardigan,Camille Descoteaux,7399702,https://www.ravelry.com/patterns/library/alice-cardigan-4,False,https://images4-a.ravelrycache.com/uploads/SylviePL/1041059758/FIBRE04_PatronCamilleD_003_web_medium2.jpg
Youth Damask Cardgian,Amanda Morse,7400290,https://www.ravelry.com/patterns/library/youth-damask-cardgian,True,https://images4-a.ravelrycache.com/uploads/zachamanda/1041479972/2025-01-12_13.24.23_medium2.jpg
Fly Girl,Barbara Hurd,7403526,https://www.ravelry.com/patterns/library/fly-girl,True,https://images4-a.ravelrycache.com/uploads/BarbaraAHurd/1044400452/IMG_5792_medium2.jpeg
Rilleruth Jacket Junior,Nina Ruth,7403635,https://www.ravelry.com/patterns/library/rilleruth-jacket-junior,False,https://images4-a.ravelrycache.com/uploads/Rilleruth/1044465853/IMG_1131_medium2.jpg
Coco,La Libellule Bleue,7404432,https://www.ravelry.com/patterns/library/coco-48,False,https://images4-a.ravelrycache.com/uploads/Filg00d/1043476380/1737815976452_medium2.jpg
Heartleaf,Alison Green,7405079,https://www.ravelry.com/patterns/library/heartleaf,False,https://images4-a.ravelrycache.com/uploads/KnitBakeLove/1044460622/HEARTLEAF-2_medium2.jpg
Jake,Aurélie Tixier,7406156,https://www.ravelry.com/patterns/library/jake-5,False,https://images4-a.ravelrycache.com/uploads/Lapouleapetitspas/1046436435/thumbnail_jake_FR_medium2.jpg
Bavarois,Lolita Duby,7406161,https://www.ravelry.com/patterns/library/bavarois-2,False,https://images4-a.ravelrycache.com/uploads/lolilafee/1046358600/Janv25150_medium2.jpg
258-28 White River Cardigan,DROPS design,7411139,https://www.ravelry.com/patterns/library/258-28-white-river-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/1050588280/28b-2_medium2.jpg
Heidi (Gilet),Pauline Sanzay Lainamouree,7414029,https://www.ravelry.com/patterns/library/heidi-gilet,False,https://images4-a.ravelrycache.com/uploads/lainamouree/1052821671/20241120_131120_medium2.JPG
Hotchoco Cardigan Kids Size,Min-Young Han,7414238,https://www.ravelry.com/patterns/library/hotchoco-cardigan-kids-size,False,https://images4-a.ravelrycache.com/uploads/nyong9/1052880483/IMG_7115_medium2.jpg
257-21 Summer's Whisper Wrap,DROPS design,7415787,https://www.ravelry.com/patterns/library/257-21-summers-whisper-wrap,True,https://images4-a.ravelrycache.com/uploads/Drops/1054272366/21c-2_medium2.jpg
Strandkilometer,Anke Telschow,7417607,https://www.ravelry.com/patterns/library/strandkilometer,False,https://images4-a.ravelrycache.com/uploads/Smilla-DA/1055696258/ganz_drauen_seitlich_medium2.jpg
Vaya Cardigan,Olga Grishina,7421054,https://www.ravelry.com/patterns/library/vaya-cardigan,False,https://images4-a.ravelrycache.com/uploads/oMalica/1058461693/Tezza-4836_medium2.JPG
Port Vell Cardigan,Vanessa Pellisa,7421083,https://www.ravelry.com/patterns/library/port-vell-cardigan,False,https://images4-a.ravelrycache.com/uploads/vanessapellisa/1058334444/portvellcardigan_deniseochoa_887_medium2.jpg
Lales' Frame Cardigan,JJOO knit,7421899,https://www.ravelry.com/patterns/library/lales-frame-cardigan,False,https://images4-a.ravelrycache.com/uploads/JJOOknit/1059175420/IMG_9862_medium2.jpg
Wine Cardigan,Isle of Yarn Knitwear,7422065,https://www.ravelry.com/patterns/library/wine-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/Darbyjphotos/1059289494/DarbyPhotos_Web-27_medium2.jpg
Basic V Neck Cardigan,Cleome Smith,7423108,https://www.ravelry.com/patterns/library/basic-v-neck-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/cleomesmith/1059834587/cleomesmithknits_basicvneckcardigan_dk_01_medium2.jpg
Comporta Cardigan,Knits by Isabel,7423826,https://www.ravelry.com/patterns/library/comporta-cardigan,False,https://images4-a.ravelrycache.com/uploads/knitsbyisabel/1059629593/54D18100-0E92-4F3C-AF66-776416E4743F_medium2.jpeg
Pilea,Åsa Buchta,7424491,https://www.ravelry.com/patterns/library/pilea-3,True,https://images4-a.ravelrycache.com/uploads/KnitBakeLove/1057109421/Pilea_35_medium2.jpg
Atlanten Jacket,The Weststrand Sisters,7424595,https://www.ravelry.com/patterns/library/atlanten-jacket,False,https://images4-a.ravelrycache.com/uploads/karinweststrand/1061211535/IMG_6997_medium2.jpg
Anniken Cardigan,caffeinated granny,7424602,https://www.ravelry.com/patterns/library/anniken-cardigan,False,https://images4-a.ravelrycache.com/uploads/caffeinatedgranny/1087376264/20250905_160145_medium2.jpg
Breeze cardigan,Sijin Lee,7424621,https://www.ravelry.com/patterns/library/breeze-cardigan-5,False,https://images4-a.ravelrycache.com/uploads/Goyoknits/1047629790/IMG_0120_medium2.jpg
Night Bloom,Safiyyah Talley,7426498,https://www.ravelry.com/patterns/library/night-bloom-3,False,https://images4-a.ravelrycache.com/uploads/safiyyyah/1062607432/IMG_8934-2__2__medium2.jpg
Silver fox,Åkesson,7428624,https://www.ravelry.com/patterns/library/silver-fox-2,False,https://images4-a.ravelrycache.com/uploads/roloke/1053275142/upload_medium2
Bolang,Xiaowei Design,7430891,https://www.ravelry.com/patterns/library/bolang,False,https://images4-a.ravelrycache.com/uploads/byxiaowei/1065928717/bolang-patron-tricot-femme-15-min_medium2.jpg
Rosenmond,Anke Telschow,7431807,https://www.ravelry.com/patterns/library/rosenmond,False,https://images4-a.ravelrycache.com/uploads/Smilla-DA/1056106634/Anke_nah_medium2.jpg
Hopscotch Top Down - P286,OGE Knitwear Designs,7433200,https://www.ravelry.com/patterns/library/hopscotch-top-down---p286,False,https://images4-a.ravelrycache.com/uploads/oge-designs/1067656326/final.2_medium2.jpg
Gilet Mini Laurier,Stéphanie L,7434358,https://www.ravelry.com/patterns/library/gilet-mini-laurier,True,https://images4-a.ravelrycache.com/uploads/LiliCoudEtTricote/1068572449/2025-05-27_22h52_42_medium2.png
Springlace-Cardigan,Sandra Bufe,7435079,https://www.ravelry.com/patterns/library/springlace-cardigan,False,https://images4-a.ravelrycache.com/uploads/Maschenjedoens/1069022489/20250524_171731_medium2.jpg
Lola Cardigan,Wool & Beyond,7438206,https://www.ravelry.com/patterns/library/lola-cardigan-5,False,https://images4-a.ravelrycache.com/uploads/woolandbeyond/1071339981/IMG_1685_medium2.JPG
Athens Collar Cardigan,Manmi Choi,7438644,https://www.ravelry.com/patterns/library/athens-collar-cardigan,False,https://images4-a.ravelrycache.com/uploads/SoopKnits/1071800506/NOV02420_medium2.jpeg
Fior di Lino Cardigan,Lilia Vanini,7439227,https://www.ravelry.com/patterns/library/fior-di-lino-cardigan,False,https://images4-a.ravelrycache.com/uploads/Liliacraftparty/1072118374/DSC06532a_medium2.jpg
Lithodora Cardigan,Enda Taylor,7440136,https://www.ravelry.com/patterns/library/lithodora-cardigan,False,https://images4-a.ravelrycache.com/uploads/endaknits/1072770256/LithodoraCardigan_10_medium2.jpg
Vintage Thrift Cardigan,Pat Hut,7441555,https://www.ravelry.com/patterns/library/vintage-thrift-cardigan,False,https://images4-a.ravelrycache.com/uploads/KPStaff/1073724884/upload_medium2
Women's Cardigan - 7258,Yarnsmiths,7445864,https://www.ravelry.com/patterns/library/womens-cardigan---7258,True,https://images4-a.ravelrycache.com/uploads/WoolWarehouse/1076936623/076A0353_medium2.jpg
"Picot Baby Cardigan, Hat and Mittens",Sharyn Armstrong,7446861,https://www.ravelry.com/patterns/library/picot-baby-cardigan-hat-and-mittens,False,https://images4-a.ravelrycache.com/uploads/twistedjumbuck/1077660746/thumbnail_IMG_1809_medium2.jpg
Blomren_jacket,Malin Borgersen / minegleder,7454600,https://www.ravelry.com/patterns/library/blomrenjacket,False,https://images4-a.ravelrycache.com/uploads/malinj89/1072836713/IMG_4062_jpg_medium2.jpeg
Montmartre,cordelia vor,7455358,https://www.ravelry.com/patterns/library/montmartre-6,True,https://images4-a.ravelrycache.com/uploads/cordeliavor/1083803830/WhatsApp_Image_2025-08-17_at_16.43.30_medium2.jpeg
Top-Down Raglan Cardigan,Laura Chau,386,https://www.ravelry.com/patterns/library/top-down-raglan-cardigan,True,https://images4-a.ravelrycache.com/uploads/casey/153924711/individual.utoronto.ca-norodone_thumb_medium2.jpg
One-Piece Baby Kimono,Cristina Bernardi Shiffman,634,https://www.ravelry.com/patterns/library/one-piece-baby-kimono,False,https://images4-a.ravelrycache.com/uploads/Sherry/522813569/500266080_b21e494afa_b_medium2.jpg
#20 Oregon Cardigan,Alice Starmore,1616,https://www.ravelry.com/patterns/library/20-oregon-cardigan,False,https://images4-a.ravelrycache.com/uploads/larkanne/35095405/DSC_0014_medium2.JPG
Everyday Cardigan,Peg Richard,2887,https://www.ravelry.com/patterns/library/everyday-cardigan,False,https://images4-a.ravelrycache.com/uploads/peacefleecerav/648740695/0R7A7674_web_medium2.jpg
# 221 Summer Cardigan,Diane Soucy,5337,https://www.ravelry.com/patterns/library/-221-summer-cardigan,False,https://images4-a.ravelrycache.com/uploads/granknitter/337117659/221_medium2.jpg
"#29 Kid's Basic: Pullover, Cardigan, & Vest",Ann Norling,6882,https://www.ravelry.com/patterns/library/29-kids-basic-pullover-cardigan--vest,False,https://images4-a.ravelrycache.com/uploads/cathbell/729332019/imgsvr_medium2.jpg
Baby Cardigan,Joy Jannotti,7177,https://www.ravelry.com/patterns/library/baby-cardigan,True,https://images4-a.ravelrycache.com/uploads/PumpkinMama/583946691/2247210754_e41263a372_b_medium2.jpg
#23 Mock Cable & Basketweave- Baby Sweaters,Melinda Goodfellow,7621,https://www.ravelry.com/patterns/library/23-mock-cable--basketweave--baby-sweaters,False,https://images4-a.ravelrycache.com/uploads/ykdesigns/504148197/ACS_0001_medium2.jpg
Charcoal Ribbed Cardigan,Kate Kuckro,7785,https://www.ravelry.com/patterns/library/charcoal-ribbed-cardigan,False,https://images4-a.ravelrycache.com/uploads/TwistedLoops/9318116/is_aspx_medium2.jpg
